latitude,longitude,stars,review_count,is_open,is_chain,Num_of_attributes_shared,RestaurantsPriceRange2,RestaurantsTakeOut_True,RestaurantsTakeOut_False,RestaurantsDelivery_True,RestaurantsDelivery_False,OutdoorSeating_True,OutdoorSeating_False,RestaurantsReservations_True,RestaurantsReservations_False,RestaurantsGoodForGroups_True,RestaurantsGoodForGroups_False,GoodForKids_True,GoodForKids_False,Nightlife,Bars,Sandwiches,American (Traditional),American (New),Fast Food,Breakfast & Brunch,Pizza,Burgers,Coffee & Tea,Mexican,Cafes,Seafood,Italian,Chicken Wings,Salad,Event Planning & Services,Latin American,Food Trucks,Specialty Food,Chinese,Delis,Sushi Bars,Desserts,Caterers,repeat_users,age,reviews_per_week,reactions_per_week,sentiment_score,review_length,user_stars,similar_restaurants_density,all_restaurants_density,relative_reviews_count,relative_reviews_per_week,relative_stars,relative_user_stars,relative_repeat_users,relative_price
27.9351794,-82.5053278,4.0,55,1,0,11,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1.0054794520547945,0.5790251107828657,0.9202363367799115,0.705305357142857,65.08928571428571,5.0,1.0,73.0,-0.5103397692263669,-0.007826857308211399,0.48753620918423307,1.0066845161950926,-0.5978702684002662,0.6587325492402597
27.9602024049,-82.5183134644,4.5,748,1,0,28,3,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34.0,7.956164383561644,1.7052959501557634,3.6700934579439255,0.8451947570332479,118.20588235294117,5.0,1.0,86.0,2.2522700705204564,1.2859734086430947,1.1944015912548125,1.1181213090048017,2.2319042187505027,1.8130643620545799
27.9655461092,-82.4012093629,1.5,13,1,1,11,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.16986301369863,0.0319634703196347,0.07130312609764665,-0.023146153846153858,75.84615384615384,1.0,7.0,12.0,-0.3204033749313604,-0.3407274790251473,-1.1759145885723268,-0.98058067569092,-0.3522209474329877,-0.30151134457776335
27.9427277144,-82.4513267353,3.5,17,1,0,17,4,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.172602739726027,0.03677379480840544,0.09517923362175526,0.7572294117647057,75.0,4.0,14.0,163.0,-0.5014579337929583,-0.6678175202017586,-0.05180987845190075,0.22184248722375535,-0.4542831400160677,4.129862922864404
27.9552692,-82.4563199,4.0,393,0,1,24,2,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,12.219178082191782,0.6419282511210763,0.9778026905829597,0.8130244498777499,107.83129584352078,4.0,3.0,171.0,0.9314478825720163,0.12530535615137434,0.40289578981707835,-0.02098481249164497,1.2740290962099392,0.5097285382546269
28.1316875408,-82.3691757976,4.0,122,0,0,19,2,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0,13.93972602739726,0.17472484276729558,0.17885220125786164,0.754891338582677,98.18110236220473,4.0,2.0,37.0,0.4784199915421012,-0.4335878386401844,0.82572282384477,0.3628345851351726,0.27267473064950537,0.7359800721939871
27.945109,-82.5030442,3.5,292,1,0,19,2,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,11.986301369863014,0.45626072041166377,1.3612778730703259,0.6349835526315794,89.8717105263158,4.0,2.0,84.0,0.7454651926113163,-0.32674997992303445,-0.27632232820039593,-0.011407173946099173,0.952668596704824,0.5090192947210223
28.06436085,-82.502789,3.0,144,1,0,20,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,12.736986301369862,0.21444512071414082,0.22580645161290325,0.49272052980132425,93.7748344370861,3.0,5.0,54.0,0.29791352832221635,-0.5354425767132934,-0.7602859212697053,-0.7804875689877552,0.4139768207085267,-1.362912517064951
27.9957303,-82.5814856,3.0,39,0,0,19,2,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.4958904109589042,0.5,1.9871794871794872,0.5394974358974359,136.66666666666666,3.0,1.0,40.0,-0.13868336823033914,1.737621162979756,-0.42700841014689894,-0.3667318137805776,-0.5650930156868751,1.0
27.909047,-82.527015,2.5,20,0,0,15,2,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.8547945205479452,0.44871794871794873,1.0544871794871795,0.5730599999999999,146.05,3.0,3.0,26.0,-0.6861331716050272,0.6120246903218088,-1.9910804339600103,-1.85184647595632,-0.6821865008193588,0.399043442233811
28.1633912,-82.3543013,3.5,236,1,0,24,2,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.0,8.479452054794521,0.5203539823008849,1.0448377581120945,0.6753452380952384,94.51190476190476,4.0,4.0,20.0,2.653978220378427,1.237555070845327,0.0,0.23111136473140348,2.899791771723137,0.7337993857053429
27.9874702,-82.5054009,3.0,13,0,0,14,2,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.5671232876712329,0.18356643356643357,0.0979020979020979,0.7427999999999998,122.53333333333333,4.0,2.0,11.0,-0.6257820329153042,0.41479685678142986,-0.568796458994521,0.0,0.1767766952966368,1.0954451150103321
28.0644812583,-82.505242154,3.5,67,1,1,21,2,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.123287671232877,0.21977507029053422,0.20009372071227743,0.7567149253731346,92.31343283582089,4.0,1.0,54.0,-0.3979990844664216,-0.5254645713486348,-0.07602859212697029,0.2350866171649864,-0.7625888802525492,0.6262030483811939
28.0254938,-82.5724024,4.5,160,1,0,24,2,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.273972602739726,0.6342412451361867,2.2957198443579765,0.6651171779141101,87.05521472392638,5.0,3.0,17.0,0.4434861567588132,0.4385876746184623,0.8589844300172998,0.8115026712006889,-0.08872702620028354,0.8366600265340757
27.9429116,-82.336304,4.0,132,1,0,24,2,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,8.663013698630136,0.28,0.39971014492753626,0.7569333333333332,68.52173913043478,5.0,5.0,24.0,0.4690310322833907,-0.26903921467982095,1.0347186733905576,1.2547964133184673,0.5838742081211422,0.7745966692414834
28.0165404,-82.4590282,4.5,34,1,0,22,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,7.5698630136986305,0.12356870229007633,0.39742366412213737,0.7349,83.89189189189189,5.0,2.0,24.0,-0.4669134597804974,-0.632305423591602,0.7778174593052023,0.7200034083082248,-0.10227802128058101,-1.0871146130092182
27.893141,-82.504011,3.5,20,0,0,20,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.4794520547945205,0.84,0.56,0.7141047619047618,88.61904761904762,4.0,1.0,42.0,-0.6452194592484204,1.4847835438632853,-0.45583306569816084,-0.22124883943435492,-0.5038818926007216,-1.2126781251816652
27.9961834,-82.5838725,3.5,12,1,1,17,2,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,5.980821917808219,0.037991858887381276,0.037991858887381276,0.28469166666666673,65.33333333333333,4.0,4.0,38.0,-0.5421409225954611,-0.8878768155554123,0.11034745181364893,0.3095004368082343,-0.5463643595786325,1.0
27.946765,-82.526703,2.5,12,0,1,8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.421917808219178,0.035836177474402736,0.15827645051194542,0.09888333333333334,73.5,2.0,4.0,61.0,-0.5127371710084134,-0.5886859441693678,-1.0278415072832152,-1.1838812453745546,-0.5152727285293197,-1.1342535566956566
27.909677,-82.5270814,4.5,33,1,1,15,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5232876712328767,0.4782608695652174,0.6376811594202898,0.8310606060606062,131.06060606060606,5.0,4.0,26.0,-0.47606703754479235,0.7190595057060695,0.9670962107805762,1.022661486722147,-0.6821865008193588,0.399043442233811
27.945099,-82.492518,3.5,82,0,0,17,2,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.2054794520547945,0.7304347826086957,1.4434782608695653,0.6632916666666665,146.4404761904762,4.0,13.0,54.0,-0.29207674451928867,0.1906826080177509,-0.5933908290969265,-0.23905753914062688,-0.3842789308326561,0.48507125007266616
27.9962803,-82.4730969,5.0,10,1,0,13,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5780821917808219,0.15486725663716816,0.12389380530973451,0.78556,52.2,5.0,1.0,5.0,-0.893399850384237,1.0560370384171922,1.6035674514745466,1.5811388300841895,-1.6035674514745462,0.8164965809277259
27.9671434644,-82.4606386877,4.0,41,1,0,18,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,9.367123287671232,0.08128544423440454,0.2003780718336484,0.5233744186046512,57.13953488372093,4.0,2.0,38.0,-0.34079838642668514,-0.6164395594245117,0.2105379802666301,-0.13840913308956682,-0.22045598640675915,-2.1794494717703365
27.9608345486,-82.4417488807,4.0,504,1,0,20,2,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.0,14.665753424657535,0.6444601519703128,1.9952288390174941,0.6883472168905947,110.19001919385796,4.0,2.0,105.0,1.0637580880536304,0.2693449843721181,0.3818813079129864,0.09787145431406741,1.5961876083535305,0.5304781194129304
28.009516,-82.4847728,4.0,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,8.717808219178082,0.011293965795417877,0.0090351726363343,0.9525399999999999,132.8,4.0,4.0,19.0,-0.6457801389438701,-0.5754284163025055,0.3032392174315617,0.09407208683835963,-0.47127886317963197,0.6793662204867578
27.945201,-82.509649,4.5,93,1,0,23,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0,12.093150684931507,0.14530819741580173,0.1616183012073713,0.7799836734693875,75.5,5.0,3.0,70.0,-0.28988162921064525,-0.6541600235349875,1.1121629871715135,0.9503795902894624,0.08180928058054492,-1.2739981440819188
27.9949924,-82.459141,4.0,1466,1,0,31,2,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,5.394520547945206,4.6533391915641475,8.070298769771528,0.7419581625908782,98.2326503635162,4.0,3.0,36.0,3.930573190470022,4.579164948664542,0.022479005982349816,-0.371521424703993,3.1460519016236175,0.7518094115561124
27.975447017,-82.5320889561,2.5,147,1,0,25,2,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.832876712328767,0.5198019801980198,0.745049504950495,0.2909333333333335,85.75333333333333,2.5,1.0,45.0,1.6573256228727071,1.855364117323396,-0.5930802526189115,-0.3756655248343437,1.0896836152832117,0.4673452175282961
27.9429750315,-82.4476128817,4.0,48,1,0,7,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,2.2739726027397262,0.3043478260869565,0.6594202898550724,0.6643916666666666,90.20833333333333,4.0,1.0,103.0,-0.33864279444392903,-0.21358838872530708,0.7460022568046728,0.2532460142667332,-0.46285394744300673,0.2723231670279188
28.0229037,-82.5044276,4.0,67,0,0,26,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0712328767123287,1.2531969309462916,3.276214833759591,0.7533942857142856,100.14285714285714,5.0,3.0,43.0,-0.08855953296407995,2.9691563347412573,0.28860091550768957,0.8277289019571171,0.007526992681077667,-1.1863118929421161
28.0942422266,-82.5053111644,3.5,115,1,0,24,2,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0,6.720547945205479,0.30558638549759526,0.7354790972992971,0.6518127118644069,86.89830508474576,4.0,1.0,37.0,0.24966424142587046,-0.0788314799871023,0.06872081327440482,0.2681940937606044,-0.09999308030307448,0.5669467095138409
28.0330338,-82.4802511,4.5,59,1,0,9,2,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.824657534246575,0.32275132275132273,0.8783068783068783,0.7371229508196723,73.77049180327869,5.0,3.0,21.0,-0.12159196476096998,0.2572198294487358,1.0139612218488454,0.7917484901417817,-0.13044426705027218,0.7071067811865475
28.0249184,-82.5032283,3.0,16,1,0,18,2,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,7.701369863013698,0.04586404586404587,0.04586404586404587,0.21133749999999996,61.4375,3.0,5.0,39.0,-0.5056246389633879,-0.7605018725247397,-1.0502100630210072,-0.9630393527539155,-0.47877589854912156,0.6767155423319645
28.0852866,-82.4600627,2.5,10,1,1,4,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,7.380821917808219,0.02358490566037736,0.025943396226415096,0.17197,104.2,2.0,3.0,25.0,-0.7954526201823071,-0.7064477586831461,-1.1111677990074318,-1.2904811215656957,-0.7313496418435949,1.3333333333333333
28.0939654,-82.5015317,2.0,15,1,1,13,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.53972602739726,0.048454083987078914,0.03876326718966313,-0.013526666666666694,102.2,1.0,4.0,36.0,-0.710453085453308,-0.6393696779534441,-1.6972130611262255,-2.073563721678426,-0.7309141591036435,-1.2213299218650786
28.0322817687,-82.4063180046,4.0,12,1,0,6,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.6684931506849314,0.052598622417031934,0.056981840951784594,0.49265000000000003,87.83333333333333,5.0,4.0,25.0,-0.4473449234589284,-0.5362513006601876,0.07462778926574924,0.636396103067893,-0.6328062143628311,0.8164965809277259
27.965652,-82.521201,2.0,32,1,1,14,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.715068493150685,0.08296296296296296,0.4174074074074074,-0.08934062499999998,90.03125,1.0,6.0,71.0,-0.6916836524441867,-0.6954175913325735,-2.1621989586485757,-2.7709598958081987,-0.6599509995980729,-1.5173416165766198
28.063892,-82.504096,3.0,26,1,1,20,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,9.753424657534246,0.05242043327092806,0.10296870821075155,0.4845857142857145,94.42857142857143,3.0,2.0,60.0,-0.7906929441279343,-0.853225608985261,-0.7579176452861021,-0.7599446465503191,-0.4666973695131217,-1.474021015910781
27.9439337627,-82.3374326706,4.5,46,1,0,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,-0.4602739726027397,2.316546762589928,10.525179856115107,0.8704434782608699,106.93478260869566,5.0,2.0,26.0,-0.35451327696110635,3.3160202532307785,1.386750490563073,1.1044038568554693,-0.7406951078681723,0.8563488385776754
28.0687221604,-82.4310020341,2.5,10,1,1,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.895890410958904,0.05094614264919942,0.05094614264919942,0.11151,71.5,2.0,1.0,34.0,-0.65819082788295,-0.5645350548365221,-0.8833133393687852,-1.02721585550122,-0.6346630624175342,-0.5999999999999999
28.151981657,-82.3526841402,4.0,218,1,0,21,2,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,8.63013698630137,0.4433198380566802,0.3967611336032389,0.7202210045662102,77.01826484018265,5.0,1.0,21.0,2.2996547868452857,0.5338538023399653,0.7310586598159261,1.0136471500216835,-0.4442262656313988,0.5916079783099615
27.9530053,-82.463979,3.0,6,0,0,18,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.29863013698630136,0.3853211009174312,0.5779816513761468,0.6679666666666667,161.5,3.0,24.0,173.0,-0.4227207055153496,-0.19123347987112604,-1.0090630396054519,-0.9576838290933052,-0.3533260278214774,0.4632250886636257
28.0705427,-82.5057209,5.0,80,1,0,17,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.0,0.3041095890410959,1.339712918660287,5.911483253588517,0.8939887499999999,81.25,5.0,6.0,80.0,-0.2985423519599822,1.0992030440429874,1.8738721402098706,1.0603316075181983,-0.7892050055408525,0.47500183257233375
27.9467155674,-82.4569775443,4.0,10,0,0,20,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,4.6438356164383565,0.04542772861356932,0.02064896755162242,0.4168181818181818,96.54545454545455,4.0,2.0,217.0,-0.5015501251919973,-0.6371743604958326,0.5335866818426299,0.10056780674371346,-0.2931293585427516,-1.397575769796431
27.8937509,-82.5256729,3.5,51,1,1,17,2,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9.638356164383561,0.0977344573234984,0.0756059009483667,0.623079245283019,77.09433962264151,4.0,2.0,23.0,-0.022596901077371976,-0.5529846422302331,0.30401675516288373,0.47970028095735134,0.1136747154307854,0.8017837257372732
28.068665326,-82.4360662015,3.5,8,1,0,8,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,6.36986301369863,0.02568807339449541,0.06422018348623854,0.606425,113.25,4.0,5.0,57.0,-0.6544907978297735,-0.6958915285801495,0.028614284764369183,0.24310075735599984,-0.5330908025447718,-0.7399400733959439
28.041381,-82.509037,3.5,36,0,0,15,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4.052054794520548,0.17511832319134552,0.16565246788370522,0.41450270270270273,76.54054054054055,4.0,2.0,35.0,-0.5851016449892056,-0.38609057510429284,-0.2589848851414059,0.017530375779903636,-0.5435164728414403,-0.7687061147858074
28.1276439,-82.3697259,3.5,59,1,1,18,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,9.58904109589041,0.11052631578947368,0.15105263157894736,0.6288066666666665,83.21666666666667,4.0,6.0,37.0,-0.33977296537986346,-0.5157486453456843,0.14679516868351444,0.3628345851351726,-0.4887565926736417,-1.3587324409735149
27.9565429,-82.4265217,4.0,44,1,0,18,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,9.465753424657533,0.11629551078119477,0.42806645457758924,0.6870255319148936,120.65957446808511,5.0,1.0,10.0,-0.40893411832745113,-0.5622769666695617,-0.4685212856658193,1.2247448713915883,-0.3284875724552588,-1.5275252316519463
28.004715,-82.4847094,4.0,263,1,0,19,2,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12.0,11.684931506849315,0.42251975417032483,0.6406935908691834,0.6326719999999996,91.12,4.0,4.0,24.0,3.5569545710139137,0.41332210450666584,0.23249527748763835,-0.11413859361026352,3.801463904806788,0.8451542547285167
27.951974914,-82.5245610997,3.5,8,1,0,21,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.3863013698630136,0.04172876304023845,0.07824143070044709,0.5748625,71.0,4.0,12.0,69.0,-0.6095147235402317,-0.580684361737693,0.06299407883487149,0.3404584315493086,-0.5736648825650877,-1.044465935734187
28.0533913,-82.4349128,3.5,5,1,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0027397260273974,0.04221954161640531,0.07599517490952955,0.14198,81.2,4.0,2.0,93.0,-0.8834799285211434,-0.7896695456366121,0.08790207026897211,0.30075282427025135,-0.6515664574843656,0.8498365855987976
28.004867,-82.4597264,4.0,186,0,0,29,2,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,3.0,1.841095890410959,1.96875,2.3125,0.7726201058201058,125.73544973544973,4.0,1.0,38.0,0.16994891152752037,1.2979713409198756,-0.13226394909931402,-0.45213337690625865,-0.26795423359053994,0.5299989400031798
27.9629569,-82.5152970236,3.5,63,1,1,20,2,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.1013698630136988,0.41986879100281166,1.056232427366448,0.6158609374999999,95.3125,4.0,11.0,74.0,-0.5190493816894921,-0.25940322605071664,-0.04962916669854627,0.2143049052968616,-0.5510100906067741,0.1785287370709807
28.0286692,-82.5057506,4.0,162,1,0,20,2,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14.0,7.83013698630137,0.41947565543071164,1.0153217568947905,0.737776704545454,102.20454545454545,5.0,2.0,45.0,0.7195605342771025,0.4980590910714828,0.37828437528656134,0.9006916182762563,1.8535034692885062,0.6797748618593399
27.9978875998,-82.5825762749,4.5,14,0,0,16,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,3.208219178082192,0.08368915456874466,0.47224594363791633,0.941007142857143,165.92857142857142,4.5,3.0,38.0,-0.5118892998955675,-0.6315480819327223,1.158648244043315,0.6554126897115551,-0.5463643595786325,-1.0
27.958310627,-82.5246005873,3.5,102,1,1,19,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,6.3780821917808215,0.27816358024691357,0.4131944444444445,0.5536485436893206,98.10679611650485,4.0,1.0,83.0,-0.2635882988179736,-0.351377417011526,-0.07204381596421083,0.20074537071149653,-0.4822940799201201,-1.443917684135855
28.1454741,-82.2827628,4.0,17,1,0,18,2,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,7.463013698630137,0.043538355217691775,0.016931582584657913,0.6132111111111112,60.611111111111114,4.0,1.0,10.0,-0.4386430394366103,-0.5847854267083247,0.5773502691896258,0.19324698792024914,-0.4193548387096775,0.33333333333333365
27.9823031,-82.5006971,4.5,17,1,0,16,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.153424657534247,0.04502459326522891,0.7892546348846009,0.7477705882352941,198.88235294117646,5.0,3.0,12.0,-0.518635527618835,-1.0738429639484592,1.1236235281158726,0.8221786020271298,-0.6233787261925371,-0.8451542547285167
28.098408,-82.503029,1.5,27,1,1,17,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,7.671232876712328,0.07504873294346978,0.10006497725795971,-0.20774242424242423,146.5151515151515,1.0,4.0,29.0,-0.5930331524365784,-0.6041069535572051,-2.5,-2.15651654458883,0.5873646533815362,-1.2461207411035458
27.9486025833,-82.4465710398,4.0,198,1,0,22,2,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,8.424657534246576,0.4166419899318922,0.44980752146875924,0.7644378109452733,82.86567164179104,4.0,4.0,81.0,1.237999599644304,0.07332702727510454,0.6556284719717198,0.2349312335980929,0.28510954752259116,0.2962009528618634
28.0689779,-82.4375365,4.0,6,0,0,11,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.21643835616438356,0.5316455696202531,0.0,0.7188666666666667,95.0,5.0,2.0,52.0,-0.6338064409433886,1.1339370962726498,0.6074713990454063,1.0044664752798245,-0.48545362085459937,-0.6429990533013986
27.892962,-82.505777,3.5,25,1,1,20,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,6.391780821917808,0.07692307692307693,0.07396449704142012,0.5130384615384617,87.84615384615384,4.5,5.0,38.0,-0.6117968035075975,-0.7904550328236083,-0.36187343222787266,0.28356046170649507,-0.5384996703721809,-1.238278374733781
